,review_text,review_rating,author_id,author_name,author_app_version,review_datetime_utc,review_likes
643651,❤️❤️❤️❤️,5,100062*********880691,A Google user,2.87.40,2022-05-19T00:15:54.000Z,0
684327,Nice,1,100062*********889900,A Google user,2.90.24,2022-09-05T06:49:06.000Z,0
689510,Thank you sooo much,5,100062*********903759,A Google user,2.92.27,2022-09-25T00:26:47.000Z,0
475930,Very nice app... nakakatipid talaga.lalo na kapag sale. Legit items,5,100062*********918145,A Google user,2.73.06,2021-07-07T16:44:05.000Z,0
254176,😊,5,100062*********931528,A Google user,,2020-08-12T15:58:07.000Z,0
154130,I realy like it,5,100063*********010933,A Google user,2.50.21,2020-02-19T11:02:03.000Z,0
646859,Quality,5,100063*********034019,A Google user,2.87.30,2022-05-27T13:06:46.000Z,0
485199,maasahan palagi :),5,100063*********039964,A Google user,2.73.10,2021-07-22T12:49:08.000Z,0
544889,Ala Kung masabi SA shopee mabilis ung transaction 1or 2days anjan na ung item malaking tulong ang shopee sakin thank you shopee,5,100063*********040659,A Google user,2.79.09,2021-11-09T23:51:19.000Z,0
132065,Thanks helpful,4,100063*********040665,A Google user,2.49.15,2020-01-04T07:57:21.000Z,0
539960,"i received my order in good condition,that is important..",5,100063*********057633,A Google user,2.76.05,2021-10-30T09:32:10.000Z,0
321830,Super love love . Salamat Shopee,5,100063*********069383,A Google user,2.62.08,2020-11-15T23:31:51.000Z,0
360569,Good app,5,100063*********075541,A Google user,,2021-01-01T07:22:11.000Z,0
418854,New shopee user and yet so far my 3 orders i got all are okay. Hope that my 2 undelivered orders are good too.,5,100063*********125622,A Google user,2.68.11,2021-04-06T03:53:18.000Z,0
553373,Nice,5,100063*********135800,A Google user,2.79.21,2021-11-22T09:21:21.000Z,1
621639,Hope this app will accomodate fastly regarding on return products...thats all..,3,100063*********140750,A Google user,2.63.08,2022-03-29T04:05:21.000Z,0
524515,Excellent quality products and accomodatin seller and fast delivery awesome shopee,5,100063*********144307,A Google user,2.77.31,2021-10-02T06:59:05.000Z,0
256853,Enjoying,5,100063*********166175,A Google user,2.59.11,2020-08-16T04:38:58.000Z,0
87480,Excellent,5,100063*********203777,A Google user,,2019-11-05T10:10:23.000Z,0
759166,Good shopee ph...,5,100063*********249457,A Google user,3.07.09,2023-08-20T19:50:07.000Z,0
84374,Nice nice,5,100063*********268287,A Google user,2.43.06,2019-10-31T04:11:48.000Z,0
426706,🖕🙄,1,100063*********292799,A Google user,,2021-04-18T07:04:12.000Z,0
169564,Good,5,100063*********300713,A Google user,2.52.20,2020-03-25T05:00:03.000Z,0
543520,Good app,5,100063*********324977,A Google user,2.78.41,2021-11-07T04:31:12.000Z,0
373747,I always want to order in shoope coz no hassle.. As in darting nlang sa house mo nakahiga ka lng nakapamili ka na.. #LOVE u shoppe❤️❤️❤️❤️,5,100063*********350941,A Google user,,2021-01-20T03:51:26.000Z,0
379035,shopee is the best ...,5,100063*********425803,A Google user,2.65.16,2021-01-28T12:30:28.000Z,0
238407,Great,5,100063*********429872,A Google user,2.57.10,2020-07-22T10:17:07.000Z,0
357494,I am not satisfied with the product and I will be there at the same time I don't have a car so I can get a ride to the airport on Friday and I will be there at the same time I downloaded the app and it was bad,1,100063*********437364,A Google user,2.60.30,2020-12-27T13:09:43.000Z,0
574095,Very good online shopping...,5,100063*********463329,A Google user,,2021-12-28T07:33:10.000Z,0
493029,Great,5,100063*********487824,A Google user,2.70.11,2021-08-06T08:23:07.000Z,0
422052,Excellent,5,100063*********502473,A Google user,2.69.07,2021-04-11T00:30:15.000Z,0
322296,So much exciting and nkakaenjoy magscan sa Shopee thank you so much Shopee,5,100063*********576356,A Google user,2.62.08,2020-11-16T10:19:33.000Z,0
758397,Good Service at all.,5,100063*********606376,A Google user,3.05.08,2023-08-18T01:36:21.000Z,0
107127,😍😍😍😘😘,5,100063*********643336,A Google user,2.47.10,2019-11-28T04:07:40.000Z,0
716666,"I ordered a dress for my daughter's costume on New Year's eve. Its her 1st New Year BTW. Unfortunately, she can not wear them anymore. Because you took so long to deliver the item. Seller shipped the item a week after I checked out. And courier took forever to deliver. What a poor service. Indeed!",1,100063*********659491,A Google user,2.96.24,2022-12-31T09:43:25.000Z,6
253732,Nice and good apps 😊👍,5,100063*********660857,A Google user,2.59.11,2020-08-12T07:19:17.000Z,0
525418,"Easy to shop anything you want. Affordable items, shoppe in just one click the items you want, wait for delivery and pay.done!",4,100063*********668671,A Google user,2.70.12,2021-10-04T09:28:53.000Z,1
260897,Convenient shopping experience in the time of Covid.,5,100063*********678945,A Google user,2.59.10,2020-08-21T02:55:22.000Z,0
201286,nice,4,100063*********687773,A Google user,2.55.13,2020-06-01T04:44:08.000Z,0
472113,open,5,100063*********730242,A Google user,2.73.06,2021-07-01T22:42:15.000Z,0
62431,"easy to navigate, very efficient app",5,100063*********741040,A Google user,2.44.50,2019-10-03T13:44:25.000Z,0
546766,Apordable and good items thanks shopee,4,100063*********820040,A Google user,2.79.09,2021-11-12T09:03:59.000Z,0
281910,Awesome,5,100063*********837773,A Google user,2.60.12,2020-09-21T00:20:10.000Z,0
715548,Good item,5,100063*********893071,A Google user,2.96.14,2022-12-27T15:45:38.000Z,0
304639,Excellent app. :) I haven't experienced any trouble or disappointment with my purchases since I am doing my part to research on the merchants by reading the comments of those who previously bought from them. That was the biggest help for me...because people have to rate the merchants.,5,100063*********907628,A Google user,2.61.31,2020-10-25T05:11:35.000Z,87
317322,Helpful app😚,5,100063*********907777,A Google user,2.62.08,2020-11-10T23:39:41.000Z,0
488099,Its happy to pleasure to have this app,5,100063*********910325,A Google user,,2021-07-28T02:58:31.000Z,0
768634,Thank you Po,4,100063*********947235,A Google user,3.08.08,2023-09-22T07:51:04.000Z,0
637777,I love this apps,3,100063*********954206,A Google user,2.86.11,2022-05-04T01:10:39.000Z,0
125154,So far so good. I was not disappointed with the products I ordered. Thanks!,5,100063*********957561,A Google user,2.39.20,2019-12-20T16:44:44.000Z,0
334765,Very accommodating and always too excited in shopping..,5,100063*********989905,A Google user,,2020-12-02T06:09:53.000Z,0
229869,This app really helpful i only need to search and tadahh i get an item. Seller in this app is very accomodating and never fail me. Just continue the great service.🖒☺😊,5,100064*********001150,A Google user,2.55.08,2020-07-10T14:12:56.000Z,0
756012,assumes,4,100064*********030432,A Google user,3.06.12,2023-08-08T15:12:53.000Z,0
417714,I love this app cuz its not a scam i always got scammed on lazada i love shopee ❤❤,3,100064*********031546,A Google user,2.68.11,2021-04-04T04:05:35.000Z,0
323596,Excellent service,5,100064*********033879,A Google user,2.62.10,2020-11-18T04:16:19.000Z,0
130569,excellent,5,100064*********048231,A Google user,2.48.25,2019-12-31T13:02:52.000Z,0
180200,Good,5,100064*********055832,A Google user,,2020-05-06T08:28:10.000Z,0
399411,supot,1,100064*********085091,A Google user,2.66.10,2021-03-04T03:28:12.000Z,0
729364,It's convenient to shop.,5,100064*********096667,A Google user,2.98.30,2023-03-04T10:01:42.000Z,0
203837,I order more than 50x i guess 😅 You can buy things for affordable price. Swak for low budget. I used this for almost 2yrs. Its better than lazada love this!! ❤️,5,100064*********113440,A Google user,2.56.05,2020-06-03T15:54:15.000Z,0
308075,Quality products,5,100064*********116317,A Google user,2.61.32,2020-10-30T02:04:12.000Z,0
514407,👍👍☺️☺️,5,100064*********117900,A Google user,,2021-09-13T14:50:34.000Z,0
12814,"Yong sellers di man lang nagreresponse nakailang message nako na sabe ko 
icancel na dahil nakahanap nako ng iba pinipilit paring ideliver? anyare 
na? kung choice ng buyer icancel choice nya yon.",1,100064*********122418,A Google user,2.22.16,2018-04-16T17:13:31.000Z,22
484358,Too much spam on my chat from different store. Should I block all the store I followed before? It is unreasonable update and no option to block them all.,1,100064*********140463,A Google user,,2021-07-21T03:51:49.000Z,0
63465,"Well packed, quality ok, seller very accomodating",5,100064*********216040,A Google user,2.44.50,2019-10-04T13:47:41.000Z,0
168545,Great app,5,100064*********225176,A Google user,2.52.10,2020-03-17T11:09:31.000Z,0
409653,Waw so god a gadget,5,100064*********256126,A Google user,,2021-03-20T11:38:21.000Z,0
617515,usually hindi tama yong mga order na dumating at kulang ang item pagdating..mga kulay at sizes hindi magkatugma sa mga order..,1,100064*********279129,A Google user,2.72.15,2022-03-20T06:23:37.000Z,0
660557,Bakit hindi na pwede ang multiple vouchers??????????Kaloka...,2,100064*********281339,A Google user,2.89.30,2022-06-28T01:01:30.000Z,1
12341,"Upon clicking order confirmation ""server error"" pop up! it happened hundred times. Upgrade your server!",3,100064*********300258,A Google user,2.21.20,2018-04-06T04:48:48.000Z,0
714131,Salamat shopee,5,100064*********302500,A Google user,2.96.13,2022-12-21T08:51:45.000Z,0
686285,Godbles,5,100064*********307457,A Google user,,2022-09-12T08:23:43.000Z,0
679302,Thank you shopee,5,100064*********344244,A Google user,2.91.33,2022-08-19T14:55:41.000Z,0
22530,Haha FREE SHIPPING PALA TONG APP NA TO.. PERO PAG MAG CHECKOUT KANA AYUN MY SHIPPING FEE PLA. OKAY NAKO SA LAZADA KESA DTO SA SHOPEE NA TO. TRUSTED KO NA LAZADA.,2,100064*********370905,A Google user,2.27.10,2018-10-01T00:21:23.000Z,1
302577,🥰🥰🥰,5,100064*********378419,A Google user,2.61.16,2020-10-22T03:50:08.000Z,0
500532,Its very convenient,5,100064*********379830,A Google user,2.73.10,2021-08-17T18:50:58.000Z,0
85197,I enjoy shopping at shoppe they have lots of discounts and sellers are very accomodating.,5,100064*********380299,A Google user,2.45.40,2019-11-01T11:34:48.000Z,0
487244,Cheaper Delivery Fee Fast Delivery.. Excellent,5,100064*********386062,A Google user,2.74.06,2021-07-26T13:03:15.000Z,0
550476,HAPPY YARN!!,5,100064*********389278,A Google user,2.79.21,2021-11-17T10:46:50.000Z,0
643290,good,5,100064*********389903,A Google user,2.87.40,2022-05-18T02:39:07.000Z,0
288045,No comment,5,100064*********402026,A Google user,2.60.30,2020-09-30T18:09:33.000Z,0
452214,Nice masyado ang shoppee😍😍😍😍,5,100064*********404516,A Google user,2.71.21,2021-06-02T09:04:16.000Z,0
322063,Thankyou & Godbless,5,100064*********454291,A Google user,2.62.10,2020-11-16T06:03:57.000Z,0
127001,"Helpful, tempting hahaha",5,100064*********459576,A Google user,2.48.25,2019-12-23T10:29:43.000Z,0
537078,I love it the product 🥰 Ty!,5,100064*********498954,A Google user,,2021-10-24T11:32:22.000Z,0
410878,Thank you shoppee 💓,5,100064*********501165,A Google user,2.64.13,2021-03-22T15:25:40.000Z,0
603809,The best!,5,100064*********530296,A Google user,2.83.09,2022-02-21T11:36:26.000Z,0
367783,Good,5,100064*********558754,A Google user,,2021-01-11T10:15:11.000Z,0
76624,Great!,5,100064*********638932,A Google user,2.45.51,2019-10-19T20:13:07.000Z,0
644284,Love it,5,100064*********667301,A Google user,2.87.40,2022-05-20T07:32:44.000Z,0
226055,lower price,5,100064*********687405,A Google user,2.57.10,2020-07-06T11:36:03.000Z,0
140226,"I CAN'T ""LOG IN"" IN THE APP USING MY PHONE NUMBER",1,100064*********721517,A Google user,2.49.40,2020-01-21T06:16:55.000Z,0
98242,Normally,5,100064*********725163,A Google user,,2019-11-16T14:39:51.000Z,0
3757,Bogus sellers.,1,100064*********726772,A Google user,,2017-05-04T03:27:13.000Z,0
158236,very good,1,100064*********792622,A Google user,,2020-02-28T00:33:08.000Z,0
48797,Super Good 🥰,5,100064*********810045,A Google user,2.40.15,2019-06-28T10:08:50.000Z,0
722866,basta.,1,100064*********834334,A Google user,,2023-01-28T04:38:20.000Z,0
72940,"Amazing, so easy to shop <3",5,100064*********887503,A Google user,2.45.20,2019-10-15T15:55:35.000Z,0
212567,Hassle free,5,100064*********938354,A Google user,,2020-06-12T14:37:57.000Z,0
33292,bakit di ma ka. connect yung fb ko sa app nyo. pero sa browser ok naman. tsk.,2,100064*********962291,A Google user,2.32.20,2019-01-25T05:43:53.000Z,0
443616,Helpful,5,100064*********978342,A Google user,,2021-05-16T13:50:22.000Z,0
747447,Maganda naman at ligit ang delevery sa shopee,5,100064*********987586,A Google user,,2023-06-28T05:11:27.000Z,0
709042,All seller on the app is Honest and kind,5,100064*********996009,A Google user,2.95.52,2022-11-29T13:35:51.000Z,0
758142,Convenient online shopping,5,100065*********025402,A Google user,3.06.14,2023-08-17T00:32:09.000Z,0
534802,Nice,5,100065*********032901,A Google user,2.78.20,2021-10-20T10:17:24.000Z,0
653552,Its easy to order,4,100065*********136843,A Google user,2.88.23,2022-06-08T08:13:58.000Z,0
731127,I love shoppee,5,100065*********162850,A Google user,2.98.30,2023-03-14T18:59:01.000Z,0
193335,"If you're not in a hurry to receive your item, and that item is way cheaper the other shopping platform *cough* lazada, then this will suffice. BUT IF YOU WANT A FASTER DELIVERY, FREE RETURN AND EXCHANGE, RESPONSIVE CSR, AND EASY PAYMENT OPTIONS WITHOUT FEES then this isn't the platform for you. Trust me, if the difference is only about a couple of pesos, don't choose this one, better choose the one which has a better assurance that your order will be delivered",3,100065*********200496,A Google user,2.50.21,2020-05-23T01:27:33.000Z,26
206519,Very satisfied,5,100065*********239609,A Google user,2.55.13,2020-06-06T09:03:39.000Z,0
452019,Thanks shopee,5,100065*********329390,A Google user,2.71.21,2021-06-02T01:23:48.000Z,0
456785,grabe sulit na sulit sa shoppee☝️😊💫🥰,5,100065*********385793,A Google user,,2021-06-09T12:20:40.000Z,0
197314,nice,5,100065*********418502,A Google user,,2020-05-27T11:07:27.000Z,0
137570,Excellent,5,100065*********437501,A Google user,2.49.20,2020-01-15T14:24:56.000Z,0
282041,Super ganda,5,100065*********523842,A Google user,2.60.12,2020-09-21T04:20:08.000Z,0
354517,So good 👍😇,5,100065*********575985,A Google user,2.63.29,2020-12-23T02:21:42.000Z,0
398976,excellent,5,100065*********582948,A Google user,2.63.29,2021-03-03T11:34:50.000Z,0
591490,to slow,2,100065*********583068,A Google user,2.82.06,2022-01-27T12:58:20.000Z,0
529165,Very intrusive,1,100065*********657529,A Google user,2.77.32,2021-10-11T23:14:15.000Z,0
186447,very nice,5,100065*********709397,A Google user,,2020-05-14T10:14:47.000Z,0
108664,Good,5,100065*********736639,A Google user,2.46.06,2019-11-30T07:22:06.000Z,0
766102,Amazing,5,100065*********743045,A Google user,,2023-09-12T19:10:31.000Z,0
646765,Trusted!💕🤗,5,100065*********746875,A Google user,2.87.40,2022-05-27T07:21:08.000Z,0
46092,Best online shopping,5,100065*********780384,A Google user,2.39.10,2019-06-07T03:27:44.000Z,0
343240,Excellent,5,100065*********794076,A Google user,2.63.19,2020-12-11T14:20:18.000Z,0
559066,hooray,4,100065*********800312,A Google user,2.79.09,2021-12-04T07:14:36.000Z,0
540406,Mabilis po dumating yung product at so far magaganda po dumarating na product orders ko... salamat shoppee,5,100065*********824642,A Google user,,2021-10-31T09:57:44.000Z,0
731248,👍 ok na app to hahaha,5,100065*********861284,A Google user,2.96.29,2023-03-15T12:21:15.000Z,0
253550,Sobrang dali nyang gamitin,5,100065*********928493,A Google user,,2020-08-12T03:43:15.000Z,0
608496,❤️,5,100065*********944241,A Google user,2.84.07,2022-03-02T16:03:26.000Z,0
501315,coool,5,100065*********951760,A Google user,2.75.03,2021-08-19T04:19:52.000Z,0
520116,maganda ung mga items na inorder ko dTo sa shopee tskA nka pack nMan ng maayos at nag enjoy ako sa pag shopping dTo shopee !!!.. salamat shopee,5,100065*********961627,A Google user,2.76.21,2021-09-22T15:45:44.000Z,0
661673,Nice,5,100065*********982002,A Google user,2.86.11,2022-07-01T10:14:23.000Z,0
92863,Good all products,5,100066*********026222,A Google user,2.46.06,2019-11-11T02:05:52.000Z,0
503781,Good,5,100066*********045047,A Google user,2.75.61,2021-08-24T01:18:08.000Z,0
65867,Very happy,5,100066*********074003,A Google user,2.39.20,2019-10-07T13:31:47.000Z,0
574613,P*T*NGA *NA MO SHOPEE XPRESS DELIVERY.. PANIRA KA NG DECEMBER HAYUP KA.. NAKAKAGIGIL NAPAKA TAGAL NG DELIVERY.. NAKAKA MURA TALAGA,1,100066*********092070,A Google user,,2021-12-29T02:43:14.000Z,0
10151,"I can't view the flash deals for over a month now I tried uninstalling the app then i'll install it again, I also tried using other accounts but I still can't view the flashdeals.",3,100066*********102888,A Google user,,2018-01-26T16:04:21.000Z,1
95496,Very quality and affordable,5,100066*********175252,A Google user,2.46.06,2019-11-13T09:01:16.000Z,0
48447,if only i can give this app a negative star i will. i have tried this and it worked out fine.that was years ago. and now? you say my location is not supported by courier and everything?! i even put my apartment address located in a city but still doesnt work! im so frustrated! items are cheap indeed but the service is so bad! so you guys out there who are living in a rural area like me. i will not recommend this. it will just waste your time.,1,100066*********212074,A Google user,,2019-06-25T12:27:59.000Z,1
72193,"I like Shopee...nice nice nice, thank you very much...",5,100066*********213430,A Google user,2.44.50,2019-10-15T02:44:37.000Z,0
236846,The Best,5,100066*********225817,A Google user,2.48.25,2020-07-20T08:56:05.000Z,0
559831,It was great ilove shopee,5,100066*********229798,A Google user,2.80.30,2021-12-06T04:32:23.000Z,0
212363,Never na nadisappoint ako sa mga order ko nice shoppee,5,100066*********304369,A Google user,2.56.05,2020-06-12T10:32:40.000Z,0
238305,Happy and good,5,100066*********332820,A Google user,2.57.13,2020-07-22T07:51:56.000Z,0
379698,I'm gonna report this to DTI for Giving 500php discount after redeeming the voucher it's useless keep saying already used what? Even the other voucher I can't redeem it even it's says claim. Even the item said free shipping 0 php but the shipping fee is the same it didn't became 0 Worst service ever,1,100066*********346898,A Google user,2.65.16,2021-01-29T13:37:43.000Z,2
192282,"I am a new user of this app, but so far I never encountered trouble with buying some items. I just ordered a few times, but the experience was smooth and without hassle.",5,100066*********357782,A Google user,2.55.08,2020-05-21T17:00:15.000Z,1
717599,Worst.You better close.I am switching to lazada🙄,1,100066*********451847,A Google user,2.95.58,2023-01-05T04:32:18.000Z,0
549164,Ganda ng apps. Basic lang gamitin at mura pa mga item.,5,100066*********467702,A Google user,2.79.09,2021-11-15T13:55:59.000Z,0
664293,Gob,5,100066*********471895,A Google user,2.89.41,2022-07-10T05:07:21.000Z,0
88068,"Affordable prices and good service,",5,100066*********497298,A Google user,2.45.51,2019-11-06T01:57:08.000Z,1
454598,Dati super ok ngayon pumapanget na yung mga pa voucher ninyo.,4,100066*********501293,A Google user,2.71.21,2021-06-06T13:08:52.000Z,0
274521,Sino pwedeng jowain jan?,5,100066*********513722,A Google user,2.56.22,2020-09-10T16:26:24.000Z,0
154489,Sana always maganda products,5,100066*********549848,A Google user,2.50.06,2020-02-20T06:42:22.000Z,0
25888,Nice game,5,100066*********591955,A Google user,,2018-11-06T04:31:21.000Z,0
459089,Easy buy!love the vouchers...,5,100066*********604754,A Google user,2.72.11,2021-06-12T03:17:33.000Z,0
303440,Awesome app..my fave,5,100066*********678140,A Google user,2.61.31,2020-10-23T06:48:09.000Z,0
554306,VERY NICE VERY NICE,5,100066*********720087,A Google user,2.79.21,2021-11-24T02:46:08.000Z,0
62657,Thank u shopeee..very convenient shopping store..d n ako nahihirpan mghnap ng kylngan namin.😊,5,100066*********750273,A Google user,2.44.25,2019-10-03T23:49:23.000Z,0
390853,"All item I've been ordered here is arrived on me in good condition as always. I give this app, the seller on here and the rider a 5 star ⭐⭐⭐⭐⭐",5,100066*********751216,A Google user,2.66.10,2021-02-17T03:50:43.000Z,0
18963,"I cannot access my Shopee Wallet. The app keeps saying I have entered the 
wrong pin even if I actually have entered the right one. I lost money for 
no reason and they blame me for it. They point out my internet connection 
or that I may have entered the wrong pin. FYI I have excellent internet 
connection, and I am capable of using technology. There is something wrong 
with your Shopee Wallet feature and YOU NEED TO FIX IT!",2,100066*********788823,A Google user,2.25.20,2018-08-11T09:53:26.000Z,48
405096,Shopee is the one company I trusted to buy a good quality of product thru online.,5,100066*********828755,A Google user,2.60.30,2021-03-12T22:52:19.000Z,0
524410,love it.,5,100066*********833027,A Google user,2.77.31,2021-10-02T02:39:36.000Z,0
579765,Satisfying,5,100066*********884502,A Google user,,2022-01-05T23:55:19.000Z,0
55588,"Napakagandang app. Kakinakinabang talaga lalo na sa tulad kong breastfed mom na walang time magshopping dahil di maiwan iwan si baby saka ayaw matulog sa kama, gusto duyan² lng.",5,100066*********899071,A Google user,2.38.18,2019-08-24T04:02:54.000Z,0
314596,Fast and reliable and good quality product,5,100066*********900125,A Google user,2.62.08,2020-11-08T08:27:50.000Z,0
375695,Secure system,5,100066*********904421,A Google user,2.65.13,2021-01-23T03:03:08.000Z,0
17670,"Faulty app......... outdated parcel tracker and unreliable courier (Black. 
Arrow). Will never buy from this app again.",1,100066*********983153,A Google user,2.24.17,2018-07-17T08:28:54.000Z,0
590523,I have good experience for this free shipping when I buy some product and I love they giving me a voucher and shopee coin voucher which I can use it to lessen the price of the product,5,100067*********001274,A Google user,2.82.06,2022-01-25T15:27:51.000Z,0
487767,I love shopee,5,100067*********005782,A Google user,2.73.06,2021-07-27T10:26:46.000Z,0
588215,happy shopping @shopee ph.,5,100067*********009819,A Google user,2.81.31,2022-01-21T02:55:51.000Z,0
332039,I sayisty the price and quality of item on shoppe,5,100067*********010063,A Google user,,2020-11-28T16:08:51.000Z,0
18201,"Been using shopee for a long time now. And so far I had no bad experiences 
when shopping online. Courier always have COD in the options. Product 
arrival depends on the courier you choose. I recommend Ninja Van. Fast 
shipping. Thank you shopee.",5,100067*********016766,A Google user,2.24.17,2018-07-26T16:01:42.000Z,0
104987,Very good,5,100067*********028352,A Google user,2.46.06,2019-11-25T06:49:50.000Z,0
412077,nasa lazada yan.,5,100067*********119519,A Google user,2.16.05,2021-03-24T14:19:37.000Z,0
108386,Mas madaming legit kay shopee 😅,5,100067*********182998,A Google user,2.47.31,2019-11-29T23:17:25.000Z,0
341984,Great apps,2,100067*********199146,A Google user,,2020-12-10T10:27:51.000Z,0
35721,Bakit blank lang yung add to cart section white lang,1,100067*********215227,A Google user,2.33.15,2019-02-19T09:09:34.000Z,0
681326,I hope shopee will accept payment through paypal. I will give only 3 stars.,3,100067*********246312,A Google user,2.92.10,2022-08-26T12:38:49.000Z,0
211314,Love it!!,5,100067*********288953,A Google user,2.51.60,2020-06-11T09:02:16.000Z,0
551922,Good not bad,5,100067*********292156,A Google user,,2021-11-19T14:11:22.000Z,0
717606,Grabe napaka bagal ng delivery kawawa din mga riders and employees niyo okay sana mga sellers niyo kaso wala base din sa mga nkikita kong lagay ng employees niyo kawawa talaga. Uninstall nalang MAS okay pa lazada ang bilis kahit oversea pa.,1,100067*********313962,A Google user,2.89.12,2023-01-05T04:54:36.000Z,0
271730,😷,5,100067*********371412,A Google user,,2020-09-07T05:47:03.000Z,0
213285,Great deals,5,100067*********376633,A Google user,2.56.22,2020-06-13T12:28:01.000Z,0
677851,this was edited i gave 5* before because i didnt had a problem about my parcels but now my parcels was stuck in SOC3,5,100067*********394803,A Google user,2.91.32,2022-08-15T14:56:31.000Z,0
469830,Great,5,100067*********428018,A Google user,,2021-06-28T03:10:02.000Z,0
528558,gastoz,5,100067*********434314,A Google user,2.77.32,2021-10-10T17:33:04.000Z,0
50470,good,5,100067*********460415,A Google user,2.36.13,2019-07-11T21:59:24.000Z,0
687523,"Buyer should have option na magset ng default na courier. Shopeeexpress has slow processing and I prefer J&T, di ko napalitan after ko umorder. Within Bulacan lang din seller pero pumunta pa ng SOC3- tama ba yun na pinalayo nyo pa?",1,100067*********549617,A Google user,,2022-09-16T15:39:00.000Z,2
608462,The voucher is not working even if your acount is new.,1,100067*********551375,A Google user,,2022-03-02T14:38:13.000Z,0
144984,Ohh i love it,5,100067*********572466,A Google user,,2020-02-01T06:12:56.000Z,0
180018,😍,5,100067*********590764,A Google user,2.54.30,2020-05-06T04:55:45.000Z,0
641702,Thank you shopee.,4,100067*********676279,A Google user,2.86.42,2022-05-14T04:03:02.000Z,0
320495,im satisfy and i love it,5,100067*********693859,A Google user,2.62.10,2020-11-14T03:30:09.000Z,0
75129,Very Good,5,100067*********712075,A Google user,2.45.20,2019-10-18T05:57:43.000Z,0
481688,Excellent quality will order again and again,4,100067*********713407,A Google user,2.73.10,2021-07-16T12:54:34.000Z,0
221840,Thanku shopee,5,100067*********720180,A Google user,2.57.10,2020-07-01T07:00:56.000Z,0
583246,super satisfied,5,100067*********729294,A Google user,2.70.12,2022-01-11T13:40:48.000Z,0
520180,Nice app,5,100067*********764051,A Google user,,2021-09-22T22:56:50.000Z,0
696221,it a ok,5,100067*********766090,A Google user,,2022-10-02T13:41:41.000Z,0
151997,Very useful!,5,100067*********767477,A Google user,2.50.21,2020-02-15T07:12:29.000Z,0
617321,I been using this app for 4years I really enjoy but there are some problems like some time I encounter rider have attedude but most of them are nice thank you shopee 😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄,4,100067*********790413,A Google user,2.84.31,2022-03-19T21:45:43.000Z,0
383715,awesome,5,100067*********793560,A Google user,2.65.16,2021-02-05T00:40:24.000Z,0
720007,Unfair employer in the ph. App is full of scammers and fake listings. Slash rider benefits causing months of delay for delivery of parcel this is the same time they increase shipping fee cost. Customer support is non existent.,1,100067*********814232,A Google user,2.96.29,2023-01-15T02:49:33.000Z,1
746839,Great service! Didn't have any problems on the app itself but overall its still pretty great.,5,100067*********818287,A Google user,3.03.10,2023-06-24T04:05:25.000Z,0
354496,inuubos nya pera ko,1,100067*********854257,A Google user,2.34.12,2020-12-23T01:51:03.000Z,0
16050,Good,5,100067*********864199,A Google user,,2018-06-13T11:59:13.000Z,0
593625,Super ako nag enjoy sa shopee lagi ako mag order,5,100067*********900330,A Google user,2.82.21,2022-02-01T09:05:44.000Z,0
733202,👍 good job,5,100067*********967882,A Google user,2.99.27,2023-03-28T01:47:15.000Z,0
406671,Very good and very nice app! Super convinient!,5,100068*********013925,A Google user,2.67.21,2021-03-15T11:49:43.000Z,0
448565,Nandito na lahat!,5,100068*********028676,A Google user,2.71.15,2021-05-25T08:31:44.000Z,0
715460,Very good,5,100068*********039634,A Google user,2.96.14,2022-12-27T08:33:52.000Z,0
115439,"The best online shopping app out there! The staffs from the Help Center are really helpful and responsible (special mention to Quennie who helped me recover my Shopee account, regards to your greatness in accomodating customers), products are also valid and legitimate, courriers are also great. 5 stars for this app and the ppl behind this wonderful creation. 💞💕",5,100068*********049011,A Google user,2.45.51,2019-12-10T02:37:29.000Z,6
304456,"Thank you Shopee for giving the best online shopping experience in an App. From a lot of items to choose from, games, discounts, rebates and providing FREE SHIPPING! Salamat Shopee! 😇😍",5,100068*********065897,A Google user,2.61.31,2020-10-24T20:58:32.000Z,9
162769,very nice and all items are affordable ☺️,5,100068*********098807,A Google user,2.51.60,2020-03-06T11:18:32.000Z,0
747919,Very amazing,5,100068*********103975,A Google user,2.95.59,2023-07-01T04:32:17.000Z,0
461137,Its very affordable price and laht ng naorder ko mggnda 😊😍 salamat shopee 😊 baka namna,4,100068*********165759,A Google user,2.62.30,2021-06-14T20:38:24.000Z,0
301060,Numbawaaaaaan. 🤣,5,100068*********186947,A Google user,2.61.16,2020-10-20T04:18:30.000Z,0
316937,Can't download!,5,100068*********195519,A Google user,,2020-11-10T15:09:11.000Z,0
177092,excellence,5,100068*********219958,A Google user,,2020-05-01T09:46:43.000Z,0
285619,Very good quality of the items,5,100068*********235698,A Google user,2.60.30,2020-09-26T12:52:01.000Z,0
169437,im happy of shopee..,5,100068*********241225,A Google user,2.52.20,2020-03-23T13:01:33.000Z,0
24334,When you want to find something it will not show the things you want to buy so I wont recommend it,1,100068*********257451,A Google user,,2018-10-24T04:35:17.000Z,0
226997,GoodJob Shoppee,5,100068*********279162,A Google user,2.54.30,2020-07-07T09:40:44.000Z,0
353308,Amazing,5,100068*********310912,A Google user,,2020-12-21T12:43:24.000Z,0
389417,Have so much to order,5,100068*********332949,A Google user,2.66.06,2021-02-14T10:25:15.000Z,0
